Nome Promocao;Data Inicial;Data Final;SKU;Nome Item;Preco Vendido;Preco Promocao;Ativacao
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;106276;MIST BOLO VILMA 400G CHOC SUAV;5.99;5.39;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;062176;MIST BOLO VILMA 400G CHOC BRANCO;5.99;5.39;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;131971;MIST BOLO VILMA 400G AMENDOIM;5.99;5.39;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;070607;MIST BOLO VILMA 400G GOIABA;5.99;5.39;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;296915;MIST BOLO VILMA 400G CHOC LARANJA;5.99;5.39;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;129657;MIST BOLO VILMA 400G AIPIM MANDIOCA;5.99;5.39;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;142625;MIST BOLO VILMA 400G NAPLITANO;5.99;5.39;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;137577;MIST BOLO VILMA 400G PAO MEL;5.99;5.39;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;153782;MIST BOLO VILMA 400G LEITE CONDENS;5.99;5.39;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;168915;MIST BOLO VILMA 400G LEITE CON;5.99;5.39;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;171496;MIST BOLO VILMA 400G PUDIM LEI;5.99;5.39;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;166454;MIST BOLO VILMA 400G CHOC LEIT;5.99;5.39;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;177368;MIST BOLO VILMA 400G CAPUCCINO;5.99;5.39;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;177375;MIST BOLO VILMA 400G CAFE LEIT;5.99;5.39;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;177382;MIST BOLO VILMA 400G NOZES;5.99;5.39;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;200141;MIST BOLO VILMA 400G ABOB COCO;5.99;5.39;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;502108;MOLHO ALHO IRICI 150ML TRAD;3.69;2.99;2
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;680950;MOLHO TOM OLE 300G TRAD SCH;1.49;1.39;2
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;273121;PAO QUEIJO PIFPAF 400G COQUETEL;9.69;7.89;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;136167;PAO QUEIJO PIFPAF 400G TRAD;9.69;7.89;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;665360;PAPEL HIG ATUALLE 20M C12 MAX;17.59;13.99;2
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;665223;PAPEL TOALHA BIANCO C2;5.69;4.99;2
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;245524;PATINHO KG;32.99;30.39;2
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;242288;PEITO DE FRANGO RESFRIADO KG;19.99;16.59;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;241854;PERNIL SUINO KG;17.99;16.09;3
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;096775;PIZZA PIFPAF 460G CALABRESA;18.99;15.89;2
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;093330;PIZZA PIFPAF 460G FRANGO REQUEIJAO;18.99;15.89;2
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;069571;PIZZA PIFPAF 460G MUSSARELA;18.99;15.89;2
TABLOIDE 23 A 05 - EF;2024-09-23;2024-10-05;069625;PIZZA PIFPAF 460G PRESUNTO;18.99;15.89;2
